temperature,humidity,gas,time_hours,usage
26.317,33.946,94.028,26.67,0.21591
25.04,34.276,100.714,26.69,0.23464
25.694,34.812,112.89,26.71,0.21917
25.752,34.583,99.626,26.73,0.20508
25.42,33.752,88.693,26.75,0.20035
24.345,34.934,75.951,26.77,0.20549
24.906,35.987,75.053,26.79,0.17864
25.324,36.033,72.136,26.81,0.21899
26.229,35.68,70.0,26.83,0.21503
25.404,34.797,74.224,26.85,0.20852
24.404,33.936,70.065,26.87,0.21035
24.396,34.893,75.026,26.89,0.19792
23.844,35.985,76.757,26.91,0.1675
24.836,36.203,70.0,26.93,0.18507
24.715,36.965,70.0,26.95,0.16486
23.63,37.044,83.128,26.97,0.17762
23.923,37.457,75.73,26.99,0.17553
23.272,36.537,77.415,27.01,0.17389
22.812,36.797,91.765,27.03,0.19197
23.597,37.172,77.662,27.05,0.15569
23.225,36.966,84.523,27.07,0.18469
22.945,37.924,92.653,27.09,0.199
23.848,38.63,108.38,27.11,0.23239
23.289,38.382,119.662,27.13,0.22628
22.794,38.214,131.323,27.15,0.2494
21.822,38.608,115.895,27.17,0.20044
21.545,38.085,98.643,27.19,0.17182
20.712,38.835,108.987,27.21,0.16771
19.908,37.849,95.947,27.23,0.15378
20.831,38.902,95.962,27.25,0.18125
21.831,38.455,94.58,27.27,0.19208
21.242,38.298,79.356,27.29,0.19989
20.665,38.061,70.0,27.31,0.17394
20.767,38.977,70.0,27.33,0.1414
20.738,39.465,70.0,27.35,0.1395
20.177,39.466,70.0,27.37,0.17653
21.147,40.132,72.267,27.39,0.15956
20.056,39.419,80.816,27.41,0.1646
20.731,39.148,71.149,27.43,0.18653
20.404,39.953,70.0,27.45,0.13804
19.689,40.055,77.865,27.47,0.15543
19.608,39.99,77.951,27.49,0.15161
19.607,39.442,70.0,27.51,0.1469
20.036,39.893,71.293,27.53,0.15938
20.294,38.984,77.778,27.55,0.15828
19.263,38.442,89.303,27.57,0.16261
19.296,38.925,87.998,27.59,0.15556
19.89,39.0,79.004,27.61,0.16986
19.418,39.572,86.277,27.63,0.16226
18.634,39.324,94.38,27.65,0.18883
17.555,40.218,107.396,27.67,0.16912
16.682,40.332,120.645,27.69,0.20025
16.0,41.131,122.507,27.71,0.1822
16.0,40.216,124.679,27.73,0.20267
16.0,40.797,108.557,27.75,0.18286
16.073,41.82,119.011,27.77,0.20108
16.03,40.741,102.625,27.79,0.18468
16.0,40.781,114.36,27.81,0.18457
16.0,39.738,108.905,27.83,0.19411
16.0,39.13,99.671,27.85,0.13685
16.989,39.976,85.181,27.87,0.17992
17.654,39.458,86.287,27.89,0.17566
17.696,39.335,92.866,27.91,0.13585
16.985,38.501,110.066,27.93,0.15342
16.058,38.315,104.987,27.95,0.17022
16.0,38.603,117.587,27.97,0.15284
16.0,39.567,103.552,27.99,0.17453
16.0,38.732,101.556,28.01,0.13324
16.987,39.404,111.802,28.03,0.1706
16.098,39.339,106.856,28.05,0.19652
16.0,40.308,97.158,28.07,0.18401
16.08,39.947,113.158,28.09,0.1797
16.0,39.975,124.579,28.11,0.15952
16.0,40.776,120.602,28.13,0.20028
17.047,41.756,113.114,28.15,0.19025
17.962,41.822,116.018,28.17,0.15733
17.185,42.068,114.159,28.19,0.18807
18.241,41.294,110.556,28.21,0.20643
17.156,40.732,96.267,28.23,0.14798
17.549,41.264,100.099,28.25,0.16152
16.922,41.914,94.451,28.27,0.15964
16.876,42.726,80.984,28.29,0.16626
16.062,43.178,75.747,28.31,0.16281
16.0,42.561,73.544,28.33,0.16453
16.718,41.704,76.109,28.35,0.13178
16.245,42.041,79.766,28.37,0.1614
16.0,41.28,74.111,28.39,0.13347
16.578,41.929,86.977,28.41,0.1486
17.597,41.324,87.175,28.43,0.17684
17.805,41.949,89.047,28.45,0.14185
16.818,42.032,96.706,28.47,0.18416
16.0,40.901,91.417,28.49,0.15818
16.142,40.026,87.961,28.51,0.14332
16.0,39.894,104.964,28.53,0.17618
17.316,40.29,120.349,28.55,0.1822
17.087,40.972,105.371,28.57,0.17933
17.5,40.526,99.793,28.59,0.15283
18.092,40.231,99.848,28.61,0.14804
17.539,40.375,117.289,28.63,0.18802
17.957,40.469,128.096,28.65,0.19741
19.294,39.656,121.091,28.67,0.20008
19.243,40.353,131.777,28.69,0.18878
19.892,39.813,127.474,28.71,0.17774
19.444,39.668,117.368,28.73,0.16581
19.326,40.542,128.738,28.75,0.20066
18.413,40.447,140.97,28.77,0.1857
19.717,39.314,158.199,28.79,0.22801
20.846,38.202,169.656,28.81,0.21571
20.758,37.543,164.672,28.83,0.21545
20.223,37.736,181.857,28.85,0.25654
20.159,37.784,189.237,28.87,0.22277
20.87,37.518,184.367,28.89,0.22407
21.648,37.551,182.461,28.91,0.2693
22.695,37.172,186.827,28.93,0.26231
22.752,36.082,177.73,28.95,0.23945
22.008,36.559,180.691,28.97,0.2492
22.913,37.078,188.141,28.99,0.2672
22.286,37.044,182.407,29.01,0.27302
23.11,36.886,172.718,29.03,0.22424
23.788,36.383,171.031,29.05,0.27639
23.236,36.358,158.789,29.07,0.22273
23.867,35.716,161.708,29.09,0.24843
25.271,35.297,168.468,29.11,0.25784
25.083,34.239,168.552,29.13,0.26175
25.251,34.409,185.772,29.15,0.29935
25.663,33.602,183.75,29.17,0.26031
26.117,33.213,193.625,29.19,0.28302
27.501,32.53,203.618,29.21,0.3301
26.95,32.872,200.685,29.23,0.31773
25.983,31.963,209.61,29.25,0.29044
26.839,32.799,202.655,29.27,0.28747
26.649,32.972,208.288,29.29,0.29409
27.134,33.777,225.662,29.31,0.34013
27.574,32.556,231.404,29.33,0.33504
28.117,31.771,238.114,29.35,0.34482
29.383,31.404,233.272,29.37,0.35066
30.588,32.283,223.682,29.39,0.32604
31.001,31.408,238.213,29.41,0.35706
31.707,31.675,252.351,29.43,0.36344
32.32,31.448,258.034,29.45,0.33765
31.782,30.883,257.964,29.47,0.34381
31.603,31.618,257.729,29.49,0.36885
30.946,31.625,270.045,29.51,0.3627
31.01,31.788,261.887,29.53,0.34758
30.94,31.299,277.489,29.55,0.36184
30.542,31.629,269.71,29.57,0.35083
29.891,32.562,267.706,29.59,0.35465
31.241,33.426,286.652,29.61,0.41247
31.696,33.362,278.946,29.63,0.40778
32.175,32.844,269.643,29.65,0.37098
31.294,32.532,266.502,29.67,0.38149
32.449,32.457,273.864,29.69,0.37143
32.311,33.185,289.289,29.71,0.39798
31.355,32.922,296.25,29.73,0.40998
30.446,33.203,289.1,29.75,0.35432
30.875,33.858,279.918,29.77,0.40165
31.637,33.256,274.112,29.79,0.39379
32.278,32.05,264.045,29.81,0.37054
32.636,32.927,253.082,29.83,0.33949
33.932,32.938,271.511,29.85,0.40274
35.119,32.576,265.932,29.87,0.41766
35.033,33.341,263.64,29.89,0.35834
35.58,33.68,269.445,29.91,0.36638
35.107,34.273,283.573,29.93,0.37453
35.922,33.96,286.406,29.95,0.38016
36.427,33.127,271.42,29.97,0.39629
36.014,33.996,285.329,29.99,0.39978
36.344,33.137,299.242,30.01,0.41208
35.879,33.819,308.959,30.03,0.40062
